idx1	idx2	id1	id2	tani	gani	ani	cov	num_alns	len_ratio
848	574	contig_1197	contig_420	0.027438	0.055075	0.763333	0.072150	3	0.427426
578	606	contig_1429	contig_1430	0.609139	0.578624	0.821270	0.704548	16	1.086991
606	578	contig_1430	contig_1429	0.609139	0.642308	0.825771	0.777828	18	0.919971
580	609	contig_463	contig_1466	0.130159	0.130171	0.721065	0.180527	20	1.094694
609	580	contig_1466	contig_463	0.130159	0.130146	0.717981	0.181267	18	0.913498
583	723	contig_540	contig_125	0.056429	0.048929	0.855046	0.057224	7	1.494664
723	583	contig_125	contig_540	0.056429	0.067640	0.782214	0.086472	10	0.669047
583	830	contig_540	contig_625	0.048968	0.046304	0.797468	0.058064	7	2.152803
830	583	contig_625	contig_540	0.048968	0.054702	0.803987	0.068038	4	0.464511
585	896	contig_1015	contig_1013	0.092377	0.058047	0.727513	0.079789	7	2.781039
896	585	contig_1013	contig_1015	0.092377	0.187849	0.677249	0.277370	6	0.359578
586	864	contig_898	contig_832	0.108911	0.083688	0.713509	0.117291	9	2.457277
864	586	contig_832	contig_898	0.108911	0.170891	0.798535	0.214006	5	0.406954
587	589	contig_345	contig_254	0.200021	0.189429	0.727646	0.260331	30	1.005044
589	587	contig_254	contig_345	0.200021	0.210668	0.709433	0.296952	29	0.994981
587	624	contig_345	contig_347	0.200890	0.197971	0.790618	0.250400	20	1.116742
624	587	contig_347	contig_345	0.200890	0.204150	0.831472	0.245528	18	0.895462
589	624	contig_254	contig_347	0.124435	0.107641	0.716429	0.150247	20	1.111138
624	589	contig_347	contig_254	0.124435	0.143096	0.699301	0.204627	25	0.899979
589	770	contig_254	contig_1012	0.219547	0.187057	0.761135	0.245761	16	1.743638
770	589	contig_1012	contig_254	0.219547	0.276198	0.767950	0.359656	14	0.573514
593	630	contig_41	contig_39	0.186562	0.164938	0.816316	0.202052	11	1.122259
630	593	contig_39	contig_41	0.186562	0.210829	0.807981	0.260933	16	0.891060
593	684	contig_41	contig_49	0.153397	0.143107	0.760441	0.188189	11	1.287200
684	593	contig_49	contig_41	0.153397	0.166643	0.777195	0.214416	7	0.776880
593	1096	contig_41	contig_230	0.241767	0.140159	0.888581	0.157734	1	6.379526
1096	593	contig_230	contig_41	0.241767	0.889972	0.889972	1.000000	1	0.156751
597	869	contig_82	contig_85	0.141616	0.105181	0.762903	0.137870	5	2.379365
869	597	contig_85	contig_82	0.141616	0.228307	0.766430	0.297884	3	0.420280
599	879	contig_1402	contig_1403	0.065941	0.044388	0.812627	0.054622	3	2.498332
879	599	contig_1403	contig_1402	0.065941	0.119789	0.764184	0.156754	6	0.400267
602	794	contig_672	contig_617	0.218883	0.173412	0.799073	0.217017	10	1.813831
794	602	contig_617	contig_672	0.218883	0.301359	0.821448	0.366863	12	0.551319
608	619	contig_1141	contig_1140	0.570498	0.555214	0.795762	0.697714	15	1.027820
619	608	contig_1140	contig_1141	0.570498	0.586207	0.788894	0.743074	11	0.972933
610	614	contig_849	contig_850	0.354521	0.351252	0.778711	0.451068	13	1.006823
614	610	contig_850	contig_849	0.354521	0.357812	0.783093	0.456921	15	0.993223
610	641	contig_849	contig_848	0.205162	0.205376	0.726534	0.282679	14	1.083914
641	610	contig_848	contig_849	0.205162	0.204930	0.729287	0.281001	13	0.922582
610	661	contig_849	contig_851	0.226862	0.221456	0.713018	0.310590	16	1.152349
661	610	contig_851	contig_849	0.226862	0.233091	0.714692	0.326142	14	0.867792
611	690	contig_807	contig_981	0.090174	0.079071	0.600873	0.131594	17	1.242645
690	611	contig_981	contig_807	0.090174	0.103970	0.600660	0.173093	21	0.804735
611	963	contig_807	contig_834	0.235489	0.194345	0.672366	0.289047	21	3.157112
963	611	contig_834	contig_807	0.235489	0.365385	0.735036	0.497097	11	0.316745
613	932	contig_827	contig_756	0.048286	0.035751	0.752427	0.047515	5	2.861716
932	613	contig_756	contig_827	0.048286	0.084158	0.726496	0.115842	4	0.349441
614	641	contig_850	contig_848	0.474009	0.446513	0.809095	0.551868	17	1.076569
641	614	contig_848	contig_850	0.474009	0.503611	0.786047	0.640687	20	0.928877
614	661	contig_850	contig_851	0.429823	0.404996	0.802291	0.504799	18	1.144540
661	614	contig_851	contig_850	0.429823	0.458240	0.822328	0.557247	12	0.873713
615	853	contig_1470	contig_1431	0.255523	0.192995	0.734982	0.262584	11	2.104467
853	615	contig_1431	contig_1470	0.255523	0.387113	0.741121	0.522333	11	0.475180
621	711	contig_636	contig_638	0.464113	0.427531	0.771350	0.554264	21	1.289414
711	621	contig_638	contig_636	0.464113	0.511283	0.779137	0.656217	22	0.775546
622	939	contig_547	contig_889	0.183417	0.122715	0.881500	0.139212	3	2.859179
939	622	contig_889	contig_547	0.183417	0.356973	0.890017	0.401086	3	0.349751
623	640	contig_1421	contig_192	0.150392	0.136499	0.760582	0.179466	14	1.048929
640	623	contig_192	contig_1421	0.150392	0.164965	0.761932	0.216509	15	0.953353
625	703	contig_65	contig_68	0.318273	0.265431	0.865777	0.306582	15	1.237308
703	625	contig_68	contig_65	0.318273	0.383653	0.875042	0.438440	22	0.808206
625	709	contig_65	contig_64	0.204701	0.174347	0.855372	0.203826	16	1.254869
709	625	contig_64	contig_65	0.204701	0.242790	0.801595	0.302884	20	0.796896
625	758	contig_65	contig_69	0.260479	0.205270	0.862487	0.237998	14	1.484637
758	625	contig_69	contig_65	0.260479	0.342444	0.857335	0.399428	19	0.673565
625	835	contig_65	contig_580	0.097216	0.078330	0.685985	0.114186	15	1.918956
835	625	contig_580	contig_65	0.097216	0.133456	0.731646	0.182406	13	0.521117
625	926	contig_65	contig_581	0.206657	0.147636	0.870213	0.169655	7	2.702764
926	625	contig_581	contig_65	0.206657	0.366179	0.923708	0.396423	5	0.369992
626	653	contig_55	contig_50	0.295794	0.307833	0.754396	0.408052	15	1.066684
653	626	contig_50	contig_55	0.295794	0.282953	0.816548	0.346523	8	0.937485
626	726	contig_55	contig_51	0.261728	0.227195	0.784544	0.289589	8	1.301773
726	626	contig_51	contig_55	0.261728	0.306681	0.786759	0.389804	10	0.768183
626	901	contig_55	contig_52	0.413285	0.288738	0.818057	0.352955	4	2.483988
901	626	contig_52	contig_55	0.413285	0.722659	0.829404	0.871299	1	0.402578
630	682	contig_39	contig_37	0.238388	0.229327	0.834969	0.274654	12	1.142637
682	630	contig_37	contig_39	0.238388	0.248740	0.832709	0.298712	9	0.875168
632	654	contig_739	contig_736	0.338527	0.326859	0.911553	0.358574	7	1.062843
654	632	contig_736	contig_739	0.338527	0.350928	0.906514	0.387118	9	0.940873
636	774	contig_521	contig_396	0.153650	0.133871	0.671020	0.199504	15	1.525937
774	636	contig_396	contig_521	0.153650	0.183832	0.685734	0.268080	8	0.655335
637	894	contig_1022	contig_1227	0.053389	0.043246	0.761488	0.056791	5	2.355679
894	637	contig_1227	contig_1022	0.053389	0.077283	0.848875	0.091042	3	0.424506
637	1011	contig_1022	contig_730	0.020661	0.012427	0.729927	0.017025	2	3.276466
1011	637	contig_730	contig_1022	0.020661	0.047638	0.818182	0.058225	3	0.305207
638	700	contig_615	contig_1189	0.136703	0.113252	0.847442	0.133640	6	1.180684
700	638	contig_1189	contig_615	0.136703	0.164392	0.770819	0.213269	11	0.846967
638	787	contig_615	contig_1241	0.134351	0.109274	0.872024	0.125311	6	1.570174
787	638	contig_1241	contig_615	0.134351	0.173726	0.838831	0.207105	6	0.636872
638	808	contig_615	contig_616	0.194918	0.160865	0.766134	0.209970	5	1.694901
808	638	contig_616	contig_615	0.194918	0.252634	0.808496	0.312474	5	0.590005
641	661	contig_848	contig_851	0.540194	0.534985	0.830659	0.644049	10	1.063137
661	641	contig_851	contig_848	0.540194	0.545731	0.858779	0.635473	13	0.940613
644	1083	contig_774	contig_201	0.047071	0.027781	0.977974	0.028407	1	4.831318
1083	644	contig_201	contig_774	0.047071	0.140266	0.974790	0.143894	1	0.206983
648	721	contig_112	contig_113	0.281535	0.251498	0.790465	0.318164	11	1.224060
721	648	contig_113	contig_112	0.281535	0.318302	0.792849	0.401467	12	0.816953
648	858	contig_112	contig_115	0.074181	0.056724	0.806159	0.070363	4	1.979062
858	648	contig_115	contig_112	0.074181	0.108729	0.798148	0.136226	4	0.505290
648	952	contig_112	contig_565	0.092431	0.063098	0.836149	0.075462	4	2.758439
952	648	contig_565	contig_112	0.092431	0.173347	0.851468	0.203586	3	0.362524
648	970	contig_112	contig_116	0.274387	0.192734	0.720686	0.267431	7	2.879956
970	648	contig_116	contig_112	0.274387	0.509545	0.755991	0.674009	9	0.347228
648	1033	contig_112	contig_554	0.087490	0.053282	0.741135	0.071893	3	3.353997
1033	648	contig_554	contig_112	0.087490	0.202223	0.753185	0.268491	4	0.298152
653	726	contig_50	contig_51	0.472547	0.432538	0.834334	0.518422	9	1.220393
726	653	contig_51	contig_50	0.472547	0.521374	0.847401	0.615263	12	0.819408
653	1081	contig_50	contig_829	0.139855	0.085236	0.759538	0.112221	6	4.626651
1081	653	contig_829	contig_50	0.139855	0.392557	0.789855	0.496999	6	0.216139
654	1129	contig_736	contig_738	0.041102	0.021035	0.817259	0.025738	3	7.786368
1129	654	contig_738	contig_736	0.041102	0.197355	0.795082	0.248220	4	0.128430
655	1098	contig_197	contig_1213	0.276577	0.166884	0.865176	0.192891	2	5.403955
1098	655	contig_1213	contig_197	0.276577	0.869350	0.877406	0.990819	2	0.185050
666	680	contig_700	contig_702	0.333310	0.337542	0.818032	0.412627	15	1.029638
680	666	contig_702	contig_700	0.333310	0.328953	0.823591	0.399413	14	0.971215
668	735	contig_77	contig_79	0.595978	0.554604	0.833436	0.665443	10	1.210968
735	668	contig_79	contig_77	0.595978	0.646080	0.859177	0.751976	15	0.825785
684	899	contig_49	contig_47	0.334547	0.254742	0.880952	0.289167	4	2.144967
899	684	contig_47	contig_49	0.334547	0.505726	0.916940	0.551537	2	0.466208
688	821	contig_805	contig_589	0.395507	0.324220	0.865779	0.374484	12	1.528400
821	688	contig_589	contig_805	0.395507	0.504461	0.848463	0.594559	12	0.654279
688	828	contig_805	contig_588	0.212132	0.168874	0.768135	0.219849	16	1.577848
828	688	contig_588	contig_805	0.212132	0.280386	0.792884	0.353628	14	0.633775
690	706	contig_981	contig_950	0.242320	0.234219	0.717410	0.326478	20	1.049775
706	690	contig_950	contig_981	0.242320	0.250825	0.700880	0.357871	16	0.952585
693	782	contig_888	contig_887	0.139406	0.119096	0.850823	0.139977	10	1.338990
782	693	contig_887	contig_888	0.139406	0.166602	0.830769	0.200540	10	0.746832
694	853	contig_1036	contig_1431	0.025950	0.023252	0.616858	0.037695	4	1.690017
853	694	contig_1431	contig_1036	0.025950	0.030510	0.690608	0.044179	3	0.591710
695	1029	contig_679	contig_1410	0.105947	0.071076	0.989879	0.071802	1	2.926414
1029	695	contig_1410	contig_679	0.105947	0.207997	0.985887	0.210974	1	0.341715
697	712	contig_1523	contig_919	0.078503	0.066053	0.654124	0.100979	12	1.037447
712	697	contig_919	contig_1523	0.078503	0.091419	0.634737	0.144027	19	0.963905
697	1065	contig_1523	contig_1077	0.333896	0.237177	0.811094	0.292416	13	3.344575
1065	697	contig_1077	contig_1523	0.333896	0.657380	0.851805	0.771750	10	0.298992
697	1069	contig_1523	contig_912	0.262029	0.169955	0.776368	0.218910	9	3.475368
1069	697	contig_912	contig_1523	0.262029	0.582021	0.760451	0.765363	8	0.287739
697	1093	contig_1523	contig_1203	0.081110	0.052901	0.641844	0.082420	9	4.513852
1093	697	contig_1203	contig_1523	0.081110	0.208443	0.743529	0.280343	7	0.221540
697	1100	contig_1523	contig_1202	0.052995	0.045886	0.647423	0.070875	7	4.877406
1100	697	contig_1202	contig_1523	0.052995	0.087669	0.759259	0.115467	3	0.205027
699	842	contig_1139	contig_1137	0.643310	0.521548	0.886398	0.588391	5	1.615057
842	699	contig_1137	contig_1139	0.643310	0.839962	0.895733	0.937737	5	0.619173
700	787	contig_1189	contig_1241	0.314343	0.281227	0.836681	0.336122	12	1.329885
787	700	contig_1241	contig_1189	0.314343	0.358384	0.878889	0.407769	11	0.751945
700	867	contig_1189	contig_1190	0.397475	0.309996	0.812308	0.381623	11	1.793367
867	700	contig_1190	contig_1189	0.397475	0.554356	0.840719	0.659384	12	0.557610
701	731	contig_793	contig_792	0.768720	0.738893	0.841345	0.878229	5	1.096456
731	701	contig_792	contig_793	0.768720	0.801424	0.843612	0.949992	6	0.912030
702	827	contig_552	contig_263	0.110574	0.091328	0.647679	0.141008	6	1.509091
827	702	contig_263	contig_552	0.110574	0.139618	0.649269	0.215039	6	0.662651
702	913	contig_552	contig_472	0.306011	0.228321	0.759149	0.300759	6	2.095698
913	702	contig_472	contig_552	0.306011	0.468828	0.768523	0.610037	7	0.477168
702	1048	contig_552	contig_471	0.322811	0.218950	0.767866	0.285141	4	2.998662
1048	702	contig_471	contig_552	0.322811	0.634255	0.774932	0.818466	6	0.333482
703	758	contig_68	contig_69	0.470158	0.477892	0.889936	0.536996	17	1.199893
758	703	contig_69	contig_68	0.470158	0.460879	0.906217	0.508574	13	0.833408
703	835	contig_68	contig_580	0.120565	0.101385	0.736216	0.137710	15	1.550912
835	703	contig_580	contig_68	0.120565	0.150312	0.763189	0.196952	13	0.644782
703	926	contig_68	contig_581	0.291667	0.227631	0.856583	0.265744	13	2.184390
926	703	contig_581	contig_68	0.291667	0.431545	0.908282	0.475122	7	0.457794
704	899	contig_1348	contig_47	0.135901	0.113663	0.668421	0.170048	7	2.020494
899	704	contig_47	contig_1348	0.135901	0.180832	0.727273	0.248644	5	0.494928
705	812	contig_13	contig_14	0.395328	0.342750	0.813698	0.421226	10	1.424010
812	705	contig_14	contig_13	0.395328	0.470200	0.828582	0.567476	9	0.702242
705	877	contig_13	contig_294	0.123798	0.096861	0.792176	0.122272	5	1.853699
877	705	contig_294	contig_13	0.123798	0.173732	0.771218	0.225270	4	0.539462
708	1022	contig_677	contig_956	0.208001	0.146056	0.896679	0.162885	3	2.809202
1022	708	contig_956	contig_677	0.208001	0.382018	0.955649	0.399747	2	0.355973
710	902	contig_436	contig_687	0.461748	0.353030	0.814789	0.433278	12	2.002724
902	710	contig_687	contig_436	0.461748	0.679479	0.835504	0.813257	10	0.499320
710	981	contig_436	contig_688	0.143751	0.113042	0.690674	0.163669	12	2.491340
981	710	contig_688	contig_436	0.143751	0.220256	0.721332	0.305346	10	0.401390
712	1137	contig_919	contig_916	0.106374	0.065646	0.781588	0.083990	5	10.902479
1137	712	contig_916	contig_919	0.106374	0.550413	0.864935	0.636364	2	0.091722
715	786	contig_1556	contig_1066	0.212744	0.193302	0.714932	0.270378	16	1.272922
786	715	contig_1066	contig_1556	0.212744	0.237493	0.728358	0.326066	18	0.785594
716	719	contig_1537	contig_1129	0.552077	0.560553	0.753456	0.743975	17	1.004626
719	716	contig_1129	contig_1537	0.552077	0.543562	0.769987	0.705937	23	0.995395
721	858	contig_113	contig_115	0.119927	0.093774	0.756927	0.123888	8	1.616801
858	721	contig_115	contig_113	0.119927	0.162210	0.733181	0.221241	8	0.618505
721	970	contig_113	contig_116	0.417716	0.303636	0.806799	0.376346	4	2.352790
970	721	contig_116	contig_113	0.417716	0.686123	0.820817	0.835903	6	0.425027
722	852	contig_1061	contig_1279	0.013729	0.008296	0.883333	0.009391	1	1.558293
852	722	contig_1279	contig_1061	0.013729	0.022195	0.798246	0.027805	2	0.641728
722	906	contig_1061	contig_541	0.054020	0.042730	0.731903	0.058382	5	1.951436
906	722	contig_541	contig_1061	0.054020	0.076054	0.835570	0.091020	5	0.512443
724	858	contig_562	contig_115	0.090971	0.074552	0.833040	0.089494	2	1.603935
858	724	contig_115	contig_562	0.090971	0.117306	0.837838	0.140010	3	0.623466
726	1081	contig_51	contig_829	0.163242	0.102913	0.819672	0.125554	5	3.791116
1081	726	contig_829	contig_51	0.163242	0.391957	0.824495	0.475390	5	0.263775
732	870	contig_204	contig_203	0.124004	0.112017	0.705339	0.158813	14	1.623346
870	732	contig_203	contig_204	0.124004	0.143462	0.727517	0.197194	10	0.616012
734	992	contig_1176	contig_892	0.033230	0.033186	0.719858	0.046101	4	2.343678
992	734	contig_892	contig_1176	0.033230	0.033333	0.701613	0.047510	1	0.426680
736	772	contig_233	contig_237	0.750592	0.711085	0.899000	0.790973	8	1.139452
772	736	contig_237	contig_233	0.750592	0.795608	0.903838	0.880255	9	0.877615
736	778	contig_233	contig_236	0.830604	0.773349	0.923485	0.837424	7	1.161247
778	736	contig_236	contig_233	0.830604	0.897093	0.917270	0.978003	6	0.861143
736	784	contig_233	contig_235	0.738150	0.689343	0.903693	0.762807	10	1.178149
784	736	contig_235	contig_233	0.738150	0.795653	0.907883	0.876383	7	0.848789
736	789	contig_233	contig_234	0.783193	0.720310	0.881476	0.817164	7	1.192497
789	736	contig_234	contig_233	0.783193	0.858181	0.879251	0.976036	7	0.838577
744	814	contig_1494	contig_1462	0.175171	0.176681	0.772321	0.228766	13	1.258299
814	744	contig_1462	contig_1494	0.175171	0.173271	0.880305	0.196830	6	0.794723
744	852	contig_1494	contig_1279	0.171629	0.159149	0.704066	0.226043	8	1.432927
852	744	contig_1279	contig_1494	0.171629	0.189512	0.742830	0.255122	7	0.697872
744	906	contig_1494	contig_541	0.168762	0.149617	0.746180	0.200511	10	1.794441
906	744	contig_541	contig_1494	0.168762	0.203115	0.801205	0.253513	6	0.557277
744	997	contig_1494	contig_657	0.140220	0.091404	0.938811	0.097362	2	2.280668
997	744	contig_657	contig_1494	0.140220	0.251553	0.840467	0.299301	5	0.438468
744	1128	contig_1494	contig_329	0.206088	0.136851	0.773821	0.176851	7	5.928355
1128	744	contig_329	contig_1494	0.206088	0.616549	0.807133	0.763875	6	0.168681
745	1123	contig_1468	contig_637	0.209510	0.123127	0.792683	0.155330	2	5.125331
1123	745	contig_637	contig_1468	0.209510	0.652251	0.771399	0.845543	1	0.195109
747	984	contig_1395	contig_1338	0.261577	0.198984	0.802260	0.248029	5	2.155967
984	747	contig_1338	contig_1395	0.261577	0.396526	0.855049	0.463746	3	0.463829
748	756	contig_1017	contig_1016	0.848940	0.841746	0.911731	0.923239	7	1.016388
756	748	contig_1016	contig_1017	0.848940	0.856252	0.914052	0.936765	7	0.983877
753	755	contig_1527	contig_1528	0.205324	0.205981	0.730238	0.282074	21	1.005695
755	753	contig_1528	contig_1527	0.205324	0.204663	0.707692	0.289197	24	0.994337
754	966	contig_1335	contig_1409	0.211204	0.169204	0.789430	0.214336	8	2.062044
966	754	contig_1409	contig_1335	0.211204	0.297810	0.779370	0.382117	5	0.484956
757	831	contig_1270	contig_1193	0.354021	0.306690	0.772237	0.397145	5	1.268961
831	757	contig_1193	contig_1270	0.354021	0.414082	0.765913	0.540638	4	0.788046
757	859	contig_1270	contig_1269	0.434910	0.370562	0.802240	0.461909	3	1.418628
859	757	contig_1269	contig_1270	0.434910	0.526196	0.819795	0.641863	3	0.704906
757	878	contig_1270	contig_1310	0.280486	0.226048	0.764635	0.295629	8	1.555216
878	757	contig_1310	contig_1270	0.280486	0.365150	0.751571	0.485849	7	0.642997
757	903	contig_1270	contig_1194	0.100438	0.075468	0.726804	0.103836	3	1.700546
903	757	contig_1194	contig_1270	0.100438	0.142900	0.682609	0.209345	4	0.588046
757	907	contig_1270	contig_1195	0.278787	0.224799	0.750000	0.299732	7	1.718271
907	757	contig_1195	contig_1270	0.278787	0.371551	0.770502	0.482219	5	0.581980
757	908	contig_1270	contig_332	0.364776	0.285459	0.802005	0.355932	2	1.726209
908	757	contig_332	contig_1270	0.364776	0.501694	0.795799	0.630428	2	0.579304
757	909	contig_1270	contig_1220	0.042397	0.035861	0.683673	0.052453	5	1.729938
909	757	contig_1220	contig_1270	0.042397	0.053704	0.661597	0.081173	4	0.578055
757	915	contig_1270	contig_333	0.366530	0.285995	0.820789	0.348439	6	1.756503
915	757	contig_333	contig_1270	0.366530	0.507991	0.812939	0.624882	4	0.569313
757	939	contig_1270	contig_889	0.024906	0.021766	0.603960	0.036039	2	1.901934
939	757	contig_889	contig_1270	0.024906	0.030879	0.700000	0.044113	2	0.525781
757	958	contig_1270	contig_335	0.233214	0.167351	0.746221	0.224264	5	2.005367
958	757	contig_335	contig_1270	0.233214	0.365295	0.732950	0.498390	5	0.498662
757	995	contig_1270	contig_336	0.099231	0.077074	0.717608	0.107404	4	2.165765
