gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
contig_701_10	5442	5741	300	-1	0.507	11	GGxGG	GENOMAD.019904.VV	8.01e-22	91	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_11	7271	7930	660	-1	0.506	11	GGA/GAG/AGG	GENOMAD.123272.VV	1.884e-67	229	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_12	8869	9093	225	-1	0.524	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_701_13	9886	10281	396	1	0.495	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_701_14	10233	10673	441	-1	0.463	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_701_15	12511	12741	231	-1	0.433	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_701_16	12716	12979	264	-1	0.443	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_701_17	14124	15026	903	-1	0.437	11	GGA/GAG/AGG	GENOMAD.007684.VV	1.636e-14	77	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_18	15744	16139	396	-1	0.475	11	None	GENOMAD.010634.VV	3.245e-29	114	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_19	17335	17616	282	-1	0.411	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_701_20	17760	18143	384	-1	0.443	11	None	GENOMAD.018371.VV	8.85e-07	49	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_21	18860	18952	93	-1	0.419	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_701_22	19264	19575	312	-1	0.465	11	None	GENOMAD.001789.VV	2.254e-44	156	0	0	0	2561	Caudoviricetes	NA	NA	PF19846	NA
contig_701_23	19572	19718	147	-1	0.463	11	AGGA	GENOMAD.003225.VV	5.393e-11	57	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_24	19879	20016	138	-1	0.406	11	GGA/GAG/AGG	GENOMAD.084453.VV	2.541e-16	72	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_25	20166	20372	207	-1	0.401	11	GGA/GAG/AGG	GENOMAD.090785.VV	1.822e-15	71	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_26	20388	20576	189	-1	0.402	11	GGAG/GAGG	GENOMAD.029748.VV	2.765e-09	53	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_27	20929	21123	195	-1	0.472	11	AGGAG	GENOMAD.034255.VV	1.337e-16	74	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_28	21259	21840	582	-1	0.460	11	None	GENOMAD.004885.VV	1.273e-59	205	0	0	1	2561	Caudoviricetes	NA	NA	PF12236;PF06676;COG5319	Bacteriophage head to tail connecting protein
contig_701_29	21919	22152	234	-1	0.462	11	AGGAG	GENOMAD.014454.VV	3.589e-20	85	0	0	1	2561	Caudoviricetes	NA	NA	PF13252;TIGR04387	P22 coat protein - gene protein 5
contig_701_30	22208	22915	708	-1	0.439	11	AGGA	GENOMAD.014686.VV	3.125e-40	151	0	0	0	2561	Caudoviricetes	NA	NA	PF13397;TIGR02605	NA
contig_701_31	23008	23205	198	-1	0.429	11	GGAG/GAGG	GENOMAD.069705.VV	5.444e-33	121	0	0	0	2561	Caudoviricetes	NA	NA	PF13397;TIGR02605;COG2331	putative regulatory protein, FmdB family
contig_701_32	23189	23428	240	-1	0.338	11	None	GENOMAD.021634.VV	1.092e-32	121	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_33	23425	23805	381	-1	0.449	11	GGA/GAG/AGG	GENOMAD.024663.VV	6.855e-10	58	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_701_34	23798	24364	567	-1	0.474	11	GGA/GAG/AGG	GENOMAD.004885.VV	2.106e-77	256	0	0	1	2561	Caudoviricetes	NA	NA	PF12236;PF06676;COG5319	Bacteriophage head to tail connecting protein
contig_701_35	24318	25397	1080	-1	0.456	11	None	GENOMAD.004885.VV	1.108e-168	529	0	0	1	2561	Caudoviricetes	NA	NA	PF12236;PF06676;COG5319	Bacteriophage head to tail connecting protein
contig_701_36	25399	25581	183	-1	0.437	11	GGA/GAG/AGG	GENOMAD.012983.VV	7.793e-13	63	0	0	1	2561	Caudoviricetes	NA	NA	TIGR01630;COG5362	phage uncharacterized protein (putative large terminase), C-terminal domain
contig_701_37	25601	26527	927	-1	0.470	11	None	GENOMAD.007175.VV	1.597e-64	225	0	0	1	2561	Caudoviricetes	NA	NA	PF20441;COG5362;TIGR01630	Phage terminase large subunit
contig_701_38	26577	27017	441	-1	0.478	11	None	GENOMAD.059586.VV	9.214e-15	73	0	0	1	2561	Caudoviricetes	NA	NA	PF04466;PF11436;TIGR02215;COG5565	phage conserved hypothetical protein, phiE125 gp8 family
contig_701_39	27083	27262	180	-1	0.378	11	AGGA	GENOMAD.126703.VP	4.201e-11	58	0	0	0	2561	Caudoviricetes	NA	NA	PF02945	Recombination endonuclease VII
contig_701_40	27246	27611	366	-1	0.361	11	None	GENOMAD.100050.VV	3.069e-08	53	0	0	0	2561	Caudoviricetes	NA	NA	PF02945	Recombination endonuclease VII
contig_727_1	855	1280	426	1	0.296	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_2	1684	1785	102	1	0.333	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_3	2475	2582	108	1	0.370	11	AAAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_4	2917	3267	351	1	0.362	11	AAA	GENOMAD.038311.VV	7.393e-14	69	0	0	1	2561	Caudoviricetes	NA	NA	PF04466;PF17288;K06909;TIGR01547;COG1783	phage terminase, large subunit, PBSX family
contig_727_5	3267	3500	234	1	0.385	11	AAA	GENOMAD.158054.VP	2.778e-08	51	0	0	1	2561	Caudoviricetes	NA	NA	PF17288	Terminase RNAseH like domain
contig_727_6	4748	4942	195	1	0.359	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_7	5068	5220	153	1	0.333	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_8	5900	6070	171	1	0.363	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_9	6266	6439	174	1	0.299	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_10	6439	6573	135	1	0.348	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_11	6524	6970	447	1	0.318	11	AAT	GENOMAD.007269.VV	1.304e-10	61	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_727_12	7006	7416	411	1	0.297	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_13	7779	8039	261	1	0.280	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_14	8008	8259	252	1	0.313	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_15	8234	8485	252	1	0.250	11	AAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_16	8610	9116	507	1	0.351	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_17	9183	9305	123	1	0.195	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_18	9295	9579	285	1	0.411	11	AAAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_19	9622	9771	150	1	0.327	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_20	11270	11665	396	1	0.338	11	None	GENOMAD.001898.VV	1.768e-27	109	0	0	0	2561	Caudoviricetes	NA	NA	PF14550	Putative phage serine protease XkdF
contig_727_21	11712	11816	105	1	0.305	11	AAAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_22	11806	12264	459	1	0.364	11	AAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_23	12267	12452	186	1	0.263	11	AAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_24	12454	12615	162	1	0.340	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_25	12618	12797	180	1	0.383	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_26	12817	13476	660	1	0.361	11	None	GENOMAD.061518.VV	9.868e-38	143	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_727_27	13725	14051	327	1	0.376	11	AAAAA	GENOMAD.002195.VV	2.185e-15	73	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_727_28	14148	14540	393	1	0.303	11	AAT	GENOMAD.018162.VV	2.562e-31	120	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_727_29	14533	14763	231	1	0.342	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_30	14898	15161	264	1	0.277	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_31	16104	16238	135	1	0.319	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_32	16250	16354	105	1	0.400	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_33	16758	16901	144	1	0.312	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_34	16852	17199	348	1	0.319	11	AAT	GENOMAD.002089.VV	4.855e-26	104	0	0	0	2561	Caudoviricetes	NA	NA	PF20459	NA
contig_727_35	17328	17675	348	1	0.284	11	None	GENOMAD.021773.VV	5.927e-40	144	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_727_36	18037	18168	132	1	0.364	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_37	20138	20347	210	1	0.319	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_38	20553	20735	183	1	0.284	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_39	21108	21296	189	1	0.354	11	AAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_40	22855	22968	114	-1	0.360	11	AAAAT	GENOMAD.114668.VP	0.0001465	38	0	0	0	2561	Caudoviricetes	NA	NA	PF04404	ERF superfamily
contig_727_41	22970	23452	483	-1	0.222	11	None	GENOMAD.112910.VV	0.0001018	44	0	0	0	9913	Herelleviridae	NA	NA	PF20188;COG1475;TIGR00180;K23370	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain
contig_727_42	23842	24072	231	-1	0.299	11	AAAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_43	24076	24459	384	-1	0.273	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_44	24504	24668	165	-1	0.315	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_45	24710	25021	312	-1	0.301	11	AAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_46	25173	25328	156	-1	0.295	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_47	26232	26438	207	-1	0.246	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_48	26528	26710	183	-1	0.257	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_49	26755	26886	132	-1	0.250	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_50	27019	27180	162	-1	0.284	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_51	27376	27525	150	-1	0.380	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_727_52	27494	27802	309	-1	0.259	11	AAAAA	GENOMAD.019692.VV	4.189e-06	46	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_727_53	28197	28406	210	-1	0.348	11	AAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_1	201	776	576	1	0.503	11	AGGA	GENOMAD.005377.VV	8.904e-36	136	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_728_2	1156	1500	345	1	0.496	11	AGGA	GENOMAD.026548.VV	6.273e-23	95	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_728_3	1572	1841	270	1	0.478	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_4	2032	2364	333	1	0.514	11	GGA/GAG/AGG	GENOMAD.059293.VV	1.225e-05	45	0	0	1	2561	Caudoviricetes	NA	NA	TIGR01725	phage protein, HK97 gp10 family
contig_728_5	2684	3022	339	1	0.493	11	None	GENOMAD.004846.VV	1.154e-31	120	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_728_6	3422	3772	351	1	0.570	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_7	3769	4296	528	1	0.506	11	None	GENOMAD.021359.VV	2.023e-88	287	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_728_8	4251	5282	1032	1	0.543	11	AGxAGG/AGGxGG	GENOMAD.021359.VV	4.975e-77	263	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_728_9	6962	7144	183	1	0.519	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_10	7190	7534	345	-1	0.565	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_11	7752	7976	225	1	0.458	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_12	8430	8660	231	1	0.476	11	None	GENOMAD.051836.VV	3.793e-05	42	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_728_13	9181	9444	264	1	0.534	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_14	9629	9733	105	1	0.505	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_15	10022	10426	405	1	0.474	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_728_16	10398	10691	294	1	0.510	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_1	2	199	198	1	0.621	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_2	199	510	312	1	0.561	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_3	512	862	351	1	0.644	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_4	859	1062	204	1	0.657	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_5	1094	1900	807	1	0.585	11	GGAG/GAGG	GENOMAD.035876.VV	0.0004095	44	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_734_6	1993	2256	264	1	0.595	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_7	2266	3093	828	1	0.576	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_8	3077	3277	201	-1	0.602	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_9	3324	3569	246	1	0.614	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_10	3678	4298	621	1	0.663	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_11	4335	4832	498	1	0.606	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_12	4933	5430	498	1	0.604	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_13	5546	5668	123	1	0.634	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_14	5819	7693	1875	1	0.564	11	GGA/GAG/AGG	GENOMAD.016442.VV	1.616e-18	93	0	0	0	1	NA	NA	NA	NA	NA
contig_734_15	7811	8074	264	1	0.519	11	GGAG/GAGG	GENOMAD.019938.VV	1.975e-15	72	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_734_16	8071	8208	138	1	0.616	11	AGxAGG/AGGxGG	GENOMAD.044821.VV	8.11e-13	62	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_734_17	8348	9166	819	1	0.611	11	GGA/GAG/AGG	GENOMAD.038765.VV	1.397e-07	55	0	0	0	2561	Caudoviricetes	NA	NA	PF10721	Bacteriophage Rz lysis protein
contig_734_18	9328	9573	246	-1	0.577	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_19	9573	10061	489	-1	0.599	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_20	10058	10261	204	-1	0.539	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_21	10258	11100	843	-1	0.603	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_22	11097	11402	306	-1	0.592	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_23	11404	11976	573	-1	0.597	11	AGGAG	GENOMAD.162035.VP	1.818e-71	239	0	0	0	2561	Caudoviricetes	NA	NA	PF05869;TIGR01712	phage N-6-adenine-methyltransferase
contig_734_24	12059	12256	198	-1	0.657	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_25	12253	12459	207	-1	0.512	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_26	12952	13131	180	-1	0.672	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_27	13128	13373	246	-1	0.614	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_28	13419	13712	294	-1	0.653	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_29	13943	14158	216	-1	0.574	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_30	14155	14694	540	-1	0.604	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_31	14704	15156	453	-1	0.574	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_32	15156	15452	297	-1	0.623	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_33	15568	16206	639	-1	0.548	11	GGAG/GAGG	GENOMAD.120931.VP	1.537e-57	200	0	0	1	2561	Caudoviricetes	NA	NA	PF09588;COG5377;TIGR03033;K01143	Phage-related protein, predicted endonuclease
contig_734_34	16203	17036	834	-1	0.584	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_35	17044	17316	273	-1	0.590	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_36	17313	17519	207	-1	0.585	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_37	17519	17626	108	-1	0.602	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_38	17774	18004	231	-1	0.602	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_39	18001	18117	117	-1	0.632	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_40	18264	18455	192	-1	0.510	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_41	18865	20505	1641	-1	0.626	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_42	20816	20911	96	1	0.552	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_43	20912	21040	129	1	0.612	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_44	21184	21663	480	1	0.592	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_45	21667	21873	207	1	0.565	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_46	21870	22088	219	1	0.635	11	GGA/GAG/AGG	GENOMAD.037927.VV	8.805e-10	55	0	0	0	2561	Caudoviricetes	NA	NA	PF14090	Helix-turn-helix domain
contig_734_47	22088	22999	912	1	0.572	11	GGxGG	GENOMAD.017981.VV	2.899e-40	154	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_734_48	22996	23115	120	1	0.525	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_49	23112	23243	132	1	0.576	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_50	23245	23724	480	1	0.581	11	GGAG/GAGG	GENOMAD.069600.VV	0.0009939	41	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_734_51	23721	23906	186	1	0.591	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_52	23903	24223	321	1	0.567	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_53	24186	24323	138	1	0.659	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_54	24475	24885	411	1	0.586	11	GGAG/GAGG	GENOMAD.029304.VV	2.986e-65	218	0	0	0	2561	Caudoviricetes	NA	NA	PF05772	NinB protein
contig_734_55	24882	25094	213	1	0.653	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_56	25076	25411	336	1	0.607	11	GGAG/GAGG	GENOMAD.040593.VV	2.021e-25	102	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_734_57	25408	25677	270	1	0.611	11	AGGA/GGAG/GAGG	GENOMAD.053431.VV	5.376e-14	68	0	0	0	2561	Caudoviricetes	NA	NA	PF16786	Recombination enhancement, RecA-dependent nuclease
contig_734_58	25712	26017	306	1	0.562	11	GGAG/GAGG	GENOMAD.139042.VV	3.671e-07	49	0	0	0	1	NA	NA	NA	NA	NA
contig_734_59	26092	26469	378	1	0.582	11	AGGAG	GENOMAD.092458.VV	1.369e-27	109	0	0	0	1	NA	NA	NA	NA	NA
contig_734_60	26645	27085	441	1	0.522	11	AGGA/GGAG/GAGG	GENOMAD.168355.VP	1.453e-07	52	0	0	1	2561	Caudoviricetes	NA	NA	PF03592;COG3728;K07474	Phage terminase, small subunit
contig_734_61	27082	28518	1437	1	0.559	11	None	GENOMAD.009149.VV	4.902e-114	377	0	0	1	2561	Caudoviricetes	NA	NA	PF17288;TIGR01630	Terminase RNAseH like domain
contig_734_62	28522	30654	2133	1	0.548	11	None	GENOMAD.008785.VV	0.0	1105	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_734_63	30651	32207	1557	1	0.583	11	AGGA	GENOMAD.178454.VC	0.0005936	45	0	0	0	2561	Caudoviricetes	NA	NA	PF17182;COG2755	Lysophospholipase L1 or related esterase
contig_734_64	32269	32502	234	1	0.509	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_65	32555	33286	732	1	0.564	11	AGGAG	GENOMAD.140094.VV	4.986e-103	333	0	0	0	1	NA	NA	NA	NA	NA
contig_734_66	33304	34296	993	1	0.579	11	AGGA	GENOMAD.004454.VV	1.712e-94	313	0	0	1	2561	Caudoviricetes	NA	NA	PF13252;TIGR04387	major capsid protein, N4-gp56 family
contig_734_67	34345	34671	327	1	0.575	11	None	GENOMAD.069139.VV	3.868e-41	147	0	0	0	1	NA	NA	NA	NA	NA
contig_734_68	34735	35001	267	1	0.491	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_734_69	35001	35447	447	1	0.541	11	GGA/GAG/AGG	GENOMAD.001257.VV	0.0003672	42	0	0	1	2561	Caudoviricetes	NA	NA	PF11650	P22 tail accessory factor
contig_734_70	35652	36812	1161	1	0.600	11	GGA/GAG/AGG	GENOMAD.011509.VV	1.813e-54	199	0	0	1	2561	Caudoviricetes	NA	NA	PF11134;PF11650	Phage stabilisation protein; P22 tail accessory factor
contig_74_1	274	498	225	-1	0.449	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_2	437	586	150	-1	0.400	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_3	1675	2076	402	-1	0.475	11	None	GENOMAD.086234.VV	9.309e-09	55	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_74_4	3061	3579	519	-1	0.549	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_5	4610	5869	1260	-1	0.568	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_6	5973	6410	438	-1	0.564	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_7	7170	7691	522	-1	0.431	11	None	GENOMAD.121784.VV	2.807e-08	55	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_74_8	7953	8054	102	-1	0.392	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_9	8255	9061	807	-1	0.512	11	None	GENOMAD.158494.VC	9.367e-14	74	0	0	0	2561	Caudoviricetes	NA	NA	PF00166;COG0234	Co-chaperonin GroES (HSP10)
contig_74_10	9109	9330	222	-1	0.568	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_11	9555	9779	225	-1	0.476	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_12	10563	10850	288	-1	0.521	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_13	10811	11968	1158	-1	0.548	11	AGxAGG/AGGxGG	GENOMAD.024106.VV	9.77e-23	104	0	0	0	2561	Caudoviricetes	NA	NA	PF18834;PF18798	Large polyvalent protein associated domain 22; Large polyvalent protein-associated domain 3
contig_74_14	12061	12417	357	-1	0.543	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_15	12392	12721	330	-1	0.548	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_16	12711	12956	246	-1	0.549	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_17	13458	14351	894	-1	0.554	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_18	14389	14754	366	-1	0.549	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
contig_74_19	14754	15296	543	-1	0.540	11	GGA/GAG/AGG	GENOMAD.006808.VV	1.538e-06	50	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
contig_74_20	15283	15663	381	-1	0.504	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
